Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
891511	IMeCOFT8_nf8_cp484_tnp660_ms42240_double_lbn_r1_W15_20231130_023614	2023-12-02 06:20:15	1701494405	D	0.78915	cresco6x011	cresco6x302	cresco6x171	cresco6x241	cresco6x120	cresco6x261	cresco6x286	cresco6x046	cresco6x196	cresco6x340	cresco6x057	cresco6x051	cresco6x142	cresco6x198		
891512	SPKFT8_nf8_cp484_tnp492_ms42240_double_lbn_r1_W15_20231130_023614	2023-12-02 06:32:08	1701495118	D	0.06133	cresco6x319	cresco6x031	cresco6x200	cresco6x114	cresco6x080	cresco6x089	cresco6x064	cresco6x240	cresco6x195	cresco6x332	cresco6x128					
891513	IMeCOFT0_cp484_tnp484_ms42240_single_lby_r1_W15_20231130_023614	2023-12-02 06:33:43	1701495213	D	0.28190	cresco6x276	cresco6x272	cresco6x186	cresco6x325	cresco6x016	cresco6x010	cresco6x020	cresco6x056	cresco6x286	cresco6x261	cresco6x241					
891514	SPKFT0_cp484_tnp484_ms42240_single_lby_r1_W15_20231130_023614	2023-12-02 06:39:09	1701495539	D	0.03468	cresco6x120	cresco6x195	cresco6x196	cresco6x031	cresco6x051	cresco6x057	cresco6x114	cresco6x128	cresco6x080	cresco6x046	cresco6x089					
891515	IMeCOFT1_nf0_cp484_tnp506_ms42240_single_lby_r1_W15_20231130_023614	2023-12-02 06:40:19	1701495609	D	0.29325	cresco6x332	cresco6x340	cresco6x064	cresco6x228	cresco6x240	cresco6x302	cresco6x285	cresco6x198	cresco6x200	cresco6x011	cresco6x319					
891516	SPKFT1_nf0_cp484_tnp485_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 06:46:07	1701495957	D	0.03308	cresco6x286	cresco6x195	cresco6x196	cresco6x051	cresco6x114	cresco6x171	cresco6x032	cresco6x362	cresco6x120	cresco6x046	cresco6x080					
891517	IMeCOFT1_nf1_cp484_tnp506_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 06:47:11	1701496021	D	0.28935	cresco6x057	cresco6x031	cresco6x261	cresco6x128	cresco6x010	cresco6x276	cresco6x241	cresco6x016	cresco6x089	cresco6x272	cresco6x186					
891518	SPKFT1_nf1_cp484_tnp485_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 06:52:58	1701496368	D	0.03380	cresco6x114	cresco6x325	cresco6x011	cresco6x340	cresco6x051	cresco6x228	cresco6x080	cresco6x240	cresco6x271	cresco6x046	cresco6x302					
891519	IMeCOFT2_nf0_cp484_tnp528_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 06:54:08	1701496438	D	0.30767	cresco6x056	cresco6x286	cresco6x200	cresco6x332	cresco6x032	cresco6x120	cresco6x195	cresco6x196	cresco6x106	cresco6x064	cresco6x285					
891520	SPKFT2_nf0_cp484_tnp486_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 07:00:13	1701496803	D	0.03706	cresco6x171	cresco6x186	cresco6x010	cresco6x016	cresco6x020	cresco6x031	cresco6x051	cresco6x241	cresco6x261	cresco6x046	cresco6x302					
891521	IMeCOFT2_nf2_cp484_tnp528_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 07:01:23	1701496873	D	0.30556	cresco6x319	cresco6x057	cresco6x272	cresco6x128	cresco6x228	cresco6x340	cresco6x271	cresco6x056	cresco6x285	cresco6x114	cresco6x080					
891522	SPKFT2_nf2_cp484_tnp486_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 07:07:24	1701497234	D	0.03507	cresco6x163	cresco6x186	cresco6x010	cresco6x016	cresco6x064	cresco6x046	cresco6x302	cresco6x142	cresco6x062	cresco6x120	cresco6x241					
891523	IMeCOFT4_nf0_cp484_tnp572_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 07:08:34	1701497304	D	0.33774	cresco6x106	cresco6x031	cresco6x261	cresco6x362	cresco6x286	cresco6x195	cresco6x240	cresco6x196	cresco6x325	cresco6x088	cresco6x332	cresco6x051				
891524	SPKFT4_nf0_cp484_tnp488_ms42240_single_lby_r1_W15_20231130_023615	2023-12-02 07:14:36	1701497667	D	0.03300	cresco6x285	cresco6x163	cresco6x010	cresco6x340	cresco6x016	cresco6x198	cresco6x062	cresco6x241	cresco6x272	cresco6x142	cresco6x302					
891525	IMeCOFT4_nf4_cp484_tnp572_ms42240_single_lby_r1_W15_20231130_023616	2023-12-02 07:15:42	1701497732	D	0.33306	cresco6x271	cresco6x120	cresco6x011	cresco6x032	cresco6x319	cresco6x057	cresco6x056	cresco6x200	cresco6x128	cresco6x171	cresco6x046	cresco6x080				
891526	SPKFT4_nf4_cp484_tnp488_ms42240_single_lby_r1_W15_20231130_023616	2023-12-02 07:21:37	1701498087	D	0.03346	cresco6x134	cresco6x325	cresco6x332	cresco6x010	cresco6x195	cresco6x198	cresco6x051	cresco6x240	cresco6x261	cresco6x272	cresco6x089					
891527	IMeCOFT8_nf0_cp484_tnp660_ms42240_single_lby_r1_W15_20231130_023616	2023-12-02 07:22:42	1701498152	D	0.39601	cresco6x196	cresco6x062	cresco6x241	cresco6x016	cresco6x286	cresco6x362	cresco6x020	cresco6x114	cresco6x186	cresco6x285	cresco6x142	cresco6x228	cresco6x340	cresco6x064		
891528	SPKFT8_nf0_cp484_tnp492_ms42240_single_lby_r1_W15_20231130_023616	2023-12-02 07:28:53	1701498524	D	0.03246	cresco6x319	cresco6x325	cresco6x171	cresco6x198	cresco6x279	cresco6x089	cresco6x302	cresco6x046	cresco6x299	cresco6x163	cresco6x010					
891529	IMeCOFT8_nf8_cp484_tnp660_ms42240_single_lby_r1_W15_20231130_023616	2023-12-02 07:29:58	1701498588	D	0.38953	cresco6x011	cresco6x056	cresco6x276	cresco6x200	cresco6x271	cresco6x195	cresco6x057	cresco6x332	cresco6x261	cresco6x272	cresco6x286	cresco6x142	cresco6x196	cresco6x120		
891530	SPKFT8_nf8_cp484_tnp492_ms42240_single_lby_r1_W15_20231130_023616	2023-12-02 07:36:01	1701498952	D	0.03482	cresco6x114	cresco6x319	cresco6x163	cresco6x010	cresco6x240	cresco6x279	cresco6x302	cresco6x046	cresco6x285	cresco6x171	cresco6x100					
891531	IMeCOFT0_cp484_tnp484_ms42240_double_lby_r1_W15_20231130_023616	2023-12-02 07:37:07	1701499017	D	0.54301	cresco6x295	cresco6x031	cresco6x062	cresco6x228	cresco6x128	cresco6x241	cresco6x020	cresco6x340	cresco6x325	cresco6x089	cresco6x186					
891532	SPKFT0_cp484_tnp484_ms42240_double_lby_r1_W15_20231130_023616	2023-12-02 07:47:58	1701499669	D	0.05939	cresco6x276	cresco6x299	cresco6x134	cresco6x319	cresco6x332	cresco6x215	cresco6x272	cresco6x046	cresco6x362	cresco6x142	cresco6x073					
891533	IMeCOFT1_nf0_cp484_tnp506_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 07:49:34	1701499765	D	0.57337	cresco6x106	cresco6x163	cresco6x010	cresco6x198	cresco6x056	cresco6x271	cresco6x285	cresco6x011	cresco6x277	cresco6x303	cresco6x139					
891534	SPKFT1_nf0_cp484_tnp485_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 08:00:24	1701500429	D	0.05967	cresco6x100	cresco6x114	cresco6x295	cresco6x120	cresco6x332	cresco6x340	cresco6x020	cresco6x031	cresco6x057	cresco6x217	cresco6x261					
891535	IMeCOFT1_nf1_cp484_tnp506_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 08:02:10	1701500520	D	0.58039	cresco6x215	cresco6x064	cresco6x325	cresco6x046	cresco6x016	cresco6x228	cresco6x362	cresco6x221	cresco6x241	cresco6x276	cresco6x279					
891536	SPKFT1_nf1_cp484_tnp485_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 08:13:13	1701501198	D	0.05798	cresco6x100	cresco6x286	cresco6x299	cresco6x134	cresco6x303	cresco6x319	cresco6x332	cresco6x186	cresco6x010	cresco6x190	cresco6x196					
891537	IMeCOFT2_nf0_cp484_tnp528_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 08:15:04	1701501294	D	0.61828	cresco6x139	cresco6x011	cresco6x195	cresco6x020	cresco6x240	cresco6x092	cresco6x099	cresco6x128	cresco6x080	cresco6x154	cresco6x120					
891538	SPKFT2_nf0_cp484_tnp486_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 08:41:59	1701502909	D	0.06510	cresco6x293	cresco6x062	cresco6x101	cresco6x221	cresco6x241	cresco6x206	cresco6x057	cresco6x134	cresco6x167	cresco6x163	cresco6x271					
891539	IMeCOFT2_nf2_cp484_tnp528_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 10:50:26	1701510617	D	0.80153	cresco6x036	cresco6x176	cresco6x048	cresco6x308	cresco6x167	cresco6x374	cresco6x220	cresco6x085	cresco6x095	cresco6x052	cresco6x152					
891540	SPKFT2_nf2_cp484_tnp486_ms42240_double_lby_r1_W15_20231130_023617	2023-12-02 12:36:50	1701517000	D	0.05987	cresco6x272	cresco6x222	cresco6x153	cresco6x238	cresco6x261	cresco6x093	cresco6x058	cresco6x279	cresco6x217	cresco6x050	cresco6x150					
891541	IMeCOFT4_nf0_cp484_tnp572_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 12:46:31	1701517582	D	0.67030	cresco6x150	cresco6x050	cresco6x222	cresco6x261	cresco6x217	cresco6x153	cresco6x058	cresco6x093	cresco6x272	cresco6x279	cresco6x309	cresco6x009				
891542	SPKFT4_nf0_cp484_tnp488_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 14:01:36	1701522086	D	0.06247	cresco6x009	cresco6x188	cresco6x121	cresco6x155	cresco6x060	cresco6x248	cresco6x204	cresco6x245	cresco6x180	cresco6x327	cresco6x148					
891543	IMeCOFT4_nf4_cp484_tnp572_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 15:14:50	1701526495	D	0.67043	cresco6x100	cresco6x286	cresco6x182	cresco6x219	cresco6x307	cresco6x325	cresco6x196	cresco6x240	cresco6x032	cresco6x088	cresco6x089	cresco6x122				
891544	SPKFT4_nf4_cp484_tnp488_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 16:41:35	1701531686	D	0.06285	cresco6x182	cresco6x185	cresco6x219	cresco6x223	cresco6x089	cresco6x240	cresco6x362	cresco6x122	cresco6x100	cresco6x139	cresco6x106					
891545	IMeCOFT8_nf0_cp484_tnp660_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 16:43:05	1701531775	D	0.77824	cresco6x088	cresco6x307	cresco6x120	cresco6x197	cresco6x325	cresco6x032	cresco6x323	cresco6x154	cresco6x139	cresco6x106	cresco6x219	cresco6x240	cresco6x089	cresco6x362		
891546	SPKFT8_nf0_cp484_tnp492_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 16:54:50	1701532480	D	0.06226	cresco6x185	cresco6x196	cresco6x064	cresco6x182	cresco6x128	cresco6x286	cresco6x100	cresco6x122	cresco6x223	cresco6x171	cresco6x139					
891547	IMeCOFT8_nf8_cp484_tnp660_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 16:56:31	1701532581	D	0.79073	cresco6x362	cresco6x106	cresco6x120	cresco6x325	cresco6x089	cresco6x032	cresco6x323	cresco6x088	cresco6x219	cresco6x197	cresco6x154	cresco6x240	cresco6x307	cresco6x139		
891548	SPKFT8_nf8_cp484_tnp492_ms42240_double_lby_r1_W15_20231130_023618	2023-12-02 17:08:25	1701533296	D	0.05879	cresco6x185	cresco6x182	cresco6x122	cresco6x142	cresco6x223	cresco6x128	cresco6x196	cresco6x286	cresco6x171	cresco6x100	cresco6x139					
891549	IMeCOFT0_cp576_tnp576_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:10:01	1701533391	D	0.30235	cresco6x120	cresco6x219	cresco6x197	cresco6x088	cresco6x325	cresco6x106	cresco6x362	cresco6x307	cresco6x323	cresco6x089	cresco6x032	cresco6x154				
891550	SPKFT0_cp576_tnp576_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:15:26	1701533716	D	0.04075	cresco6x139	cresco6x223	cresco6x182	cresco6x128	cresco6x142	cresco6x100	cresco6x171	cresco6x240	cresco6x196	cresco6x185	cresco6x122	cresco6x286				
891551	IMeCOFT1_nf0_cp576_tnp600_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:16:37	1701533787	D	0.30936	cresco6x362	cresco6x307	cresco6x106	cresco6x323	cresco6x120	cresco6x219	cresco6x088	cresco6x197	cresco6x325	cresco6x032	cresco6x089	cresco6x154	cresco6x223			
891552	SPKFT1_nf0_cp576_tnp577_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:22:01	1701534111	D	0.04085	cresco6x139	cresco6x185	cresco6x196	cresco6x182	cresco6x122	cresco6x142	cresco6x128	cresco6x171	cresco6x286	cresco6x240	cresco6x100	cresco6x223	cresco6x106			
891553	IMeCOFT1_nf1_cp576_tnp600_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:23:11	1701534181	D	0.30742	cresco6x154	cresco6x219	cresco6x088	cresco6x362	cresco6x197	cresco6x032	cresco6x323	cresco6x325	cresco6x120	cresco6x307	cresco6x089	cresco6x106	cresco6x171			
891554	SPKFT1_nf1_cp576_tnp577_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:29:12	1701534542	D	0.04378	cresco6x196	cresco6x223	cresco6x128	cresco6x142	cresco6x286	cresco6x139	cresco6x064	cresco6x100	cresco6x182	cresco6x240	cresco6x122	cresco6x171	cresco6x219			
891555	IMeCOFT2_nf0_cp576_tnp624_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:30:27	1701534618	D	0.31444	cresco6x197	cresco6x154	cresco6x362	cresco6x325	cresco6x307	cresco6x032	cresco6x323	cresco6x120	cresco6x089	cresco6x106	cresco6x088	cresco6x219	cresco6x139			
891556	SPKFT2_nf0_cp576_tnp578_ms42240_single_lbn_r1_W15_20231130_023619	2023-12-02 17:35:49	1701534939	D	0.03987	cresco6x064	cresco6x240	cresco6x128	cresco6x171	cresco6x223	cresco6x286	cresco6x142	cresco6x196	cresco6x122	cresco6x100	cresco6x182	cresco6x323	cresco6x362			
891557	IMeCOFT2_nf2_cp576_tnp624_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:37:00	1701535011	D	0.30740	cresco6x197	cresco6x120	cresco6x219	cresco6x307	cresco6x089	cresco6x325	cresco6x032	cresco6x139	cresco6x106	cresco6x154	cresco6x088	cresco6x362	cresco6x223			
891558	SPKFT2_nf2_cp576_tnp578_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:42:36	1701535362	D	0.04001	cresco6x100	cresco6x142	cresco6x323	cresco6x122	cresco6x064	cresco6x171	cresco6x182	cresco6x286	cresco6x128	cresco6x240	cresco6x196	cresco6x223	cresco6x106			
891559	IMeCOFT4_nf0_cp576_tnp672_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:44:02	1701535433	D	0.34255	cresco6x307	cresco6x089	cresco6x120	cresco6x325	cresco6x362	cresco6x088	cresco6x219	cresco6x154	cresco6x139	cresco6x197	cresco6x032	cresco6x106	cresco6x223	cresco6x100		
891560	SPKFT4_nf0_cp576_tnp580_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:49:28	1701535759	D	0.03768	cresco6x064	cresco6x240	cresco6x128	cresco6x122	cresco6x171	cresco6x182	cresco6x286	cresco6x323	cresco6x142	cresco6x185	cresco6x362	cresco6x223	cresco6x100			
891561	IMeCOFT4_nf4_cp576_tnp672_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:50:33	1701535823	D	0.33869	cresco6x106	cresco6x197	cresco6x219	cresco6x120	cresco6x325	cresco6x089	cresco6x088	cresco6x139	cresco6x032	cresco6x154	cresco6x307	cresco6x100	cresco6x240	cresco6x171		
891562	SPKFT4_nf4_cp576_tnp580_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:56:30	1701536180	D	0.03967	cresco6x182	cresco6x128	cresco6x286	cresco6x293	cresco6x362	cresco6x064	cresco6x185	cresco6x323	cresco6x223	cresco6x122	cresco6x327	cresco6x142	cresco6x120			
891563	IMeCOFT8_nf0_cp576_tnp768_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 17:57:24	1701536250	D	0.38652	cresco6x100	cresco6x089	cresco6x139	cresco6x171	cresco6x197	cresco6x154	cresco6x032	cresco6x106	cresco6x307	cresco6x240	cresco6x219	cresco6x325	cresco6x088	cresco6x120	cresco6x142	cresco6x323
891564	SPKFT8_nf0_cp576_tnp584_ms42240_single_lbn_r1_W15_20231130_023620	2023-12-02 18:02:57	1701536568	D	0.04083	cresco6x185	cresco6x128	cresco6x223	cresco6x327	cresco6x182	cresco6x064	cresco6x122	cresco6x293	cresco6x286	cresco6x362	cresco6x323	cresco6x307	cresco6x142			
891565	IMeCOFT8_nf8_cp576_tnp768_ms42240_single_lbn_r1_W15_20231130_023621	2023-12-02 18:04:08	1701536638	D	0.38475	cresco6x240	cresco6x088	cresco6x219	cresco6x106	cresco6x154	cresco6x325	cresco6x032	cresco6x100	cresco6x197	cresco6x120	cresco6x089	cresco6x171	cresco6x139	cresco6x142	cresco6x362	cresco6x223
891566	SPKFT8_nf8_cp576_tnp584_ms42240_single_lbn_r1_W15_20231130_023621	2023-12-02 18:09:18	1701536949	D	0.04054	cresco6x122	cresco6x323	cresco6x293	cresco6x327	cresco6x185	cresco6x307	cresco6x182	cresco6x064	cresco6x286	cresco6x196	cresco6x154	cresco6x325	cresco6x088			
891567	IMeCOFT0_cp576_tnp576_ms42240_double_lbn_r1_W15_20231130_023621	2023-12-02 18:10:28	1701537018	D	0.57896	cresco6x032	cresco6x100	cresco6x120	cresco6x197	cresco6x139	cresco6x171	cresco6x089	cresco6x240	cresco6x219	cresco6x106	cresco6x142	cresco6x362				
891568	SPKFT0_cp576_tnp576_ms42240_double_lbn_r1_W15_20231130_023621	2023-12-02 18:20:44	1701537635	D	0.06467	cresco6x293	cresco6x307	cresco6x196	cresco6x064	cresco6x154	cresco6x182	cresco6x122	cresco6x185	cresco6x323	cresco6x327	cresco6x223	cresco6x325				
891569	IMeCOFT1_nf0_cp576_tnp600_ms42240_double_lbn_r1_W15_20231130_023621	2023-12-02 18:22:20	1701537730	D	0.61862	cresco6x088	cresco6x089	cresco6x032	cresco6x139	cresco6x120	cresco6x197	cresco6x106	cresco6x240	cresco6x219	cresco6x100	cresco6x142	cresco6x362	cresco6x171			
891570	SPKFT1_nf0_cp576_tnp577_ms42240_double_lbn_r1_W15_20231130_023621	2023-12-02 18:32:42	1701538352	D	0.06570	cresco6x323	cresco6x064	cresco6x223	cresco6x182	cresco6x327	cresco6x320	cresco6x122	cresco6x154	cresco6x325	cresco6x280	cresco6x128	cresco6x185	cresco6x196			
891571	IMeCOFT1_nf1_cp576_tnp600_ms42240_double_lbn_r1_W15_20231130_023621	2023-12-02 18:34:14	1701538445	D	0.62461	cresco6x171	cresco6x106	cresco6x142	cresco6x362	cresco6x240	cresco6x032	cresco6x139	cresco6x197	cresco6x089	cresco6x120	cresco6x219	cresco6x293	cresco6x100			
891572	SPKFT1_nf1_cp576_tnp577_ms42240_double_lbn_r1_W15_20231130_023621	2023-12-02 18:44:38	1701539069	D	0.06737	cresco6x064	cresco6x323	cresco6x154	cresco6x182	cresco6x196	cresco6x223	cresco6x307	cresco6x320	cresco6x280	cresco6x327	cresco6x122	cresco6x185	cresco6x088			
891573	IMeCOFT2_nf0_cp576_tnp624_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-02 18:46:13	1701539163	D	0.63687	cresco6x128	cresco6x100	cresco6x362	cresco6x106	cresco6x142	cresco6x240	cresco6x120	cresco6x032	cresco6x171	cresco6x197	cresco6x089	cresco6x139	cresco6x293			
891574	SPKFT2_nf0_cp576_tnp578_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-02 18:56:40	1701539791	D	0.07215	cresco6x223	cresco6x088	cresco6x323	cresco6x185	cresco6x154	cresco6x182	cresco6x307	cresco6x064	cresco6x286	cresco6x280	cresco6x122	cresco6x327	cresco6x219			
891575	IMeCOFT2_nf2_cp576_tnp624_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-02 18:58:22	1701539892	D	0.62965	cresco6x196	cresco6x293	cresco6x142	cresco6x100	cresco6x089	cresco6x197	cresco6x139	cresco6x120	cresco6x032	cresco6x128	cresco6x362	cresco6x171	cresco6x240			
891576	SPKFT2_nf2_cp576_tnp578_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-03 08:44:05	1701589436	D	0.06852	cresco6x051	cresco6x114	cresco6x147	cresco6x183	cresco6x303	cresco6x056	cresco6x094	cresco6x163	cresco6x229	cresco6x157	cresco6x195	cresco6x017	cresco6x230			
891577	IMeCOFT4_nf0_cp576_tnp672_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-03 08:45:40	1701589531	D	0.77685	cresco6x214	cresco6x113	cresco6x230	cresco6x163	cresco6x303	cresco6x229	cresco6x195	cresco6x114	cresco6x183	cresco6x017	cresco6x147	cresco6x051	cresco6x157	cresco6x094		
891578	SPKFT4_nf0_cp576_tnp580_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-03 08:57:27	1701590238	D	0.06653	cresco6x299	cresco6x246	cresco6x221	cresco6x340	cresco6x023	cresco6x084	cresco6x062	cresco6x081	cresco6x206	cresco6x332	cresco6x134	cresco6x017	cresco6x051			
891579	IMeCOFT4_nf4_cp576_tnp672_ms42240_double_lbn_r1_W15_20231130_023622	2023-12-03 08:59:02	1701590332	D	0.69711	cresco6x229	cresco6x303	cresco6x113	cresco6x094	cresco6x147	cresco6x195	cresco6x157	cresco6x114	cresco6x214	cresco6x230	cresco6x056	cresco6x183	cresco6x051	cresco6x246		
891580	SPKFT4_nf4_cp576_tnp580_ms42240_double_lbn_r1_W15_20231130_023623	2023-12-03 09:09:33	1701590963	D	0.06939	cresco6x188	cresco6x062	cresco6x081	cresco6x206	cresco6x023	cresco6x221	cresco6x299	cresco6x340	cresco6x332	cresco6x084	cresco6x017	cresco6x303	cresco6x195			
891581	IMeCOFT8_nf0_cp576_tnp768_ms42240_double_lbn_r1_W15_20231130_023623	2023-12-03 09:11:04	1701591054	D	0.78922	cresco6x157	cresco6x051	cresco6x229	cresco6x214	cresco6x183	cresco6x113	cresco6x147	cresco6x094	cresco6x114	cresco6x056	cresco6x230	cresco6x246	cresco6x195	cresco6x332	cresco6x221	cresco6x084
891582	SPKFT8_nf0_cp576_tnp584_ms42240_double_lbn_r1_W15_20231130_023623	2023-12-03 09:21:53	1701591704	D	0.07020	cresco6x018	cresco6x062	cresco6x081	cresco6x206	cresco6x218	cresco6x044	cresco6x225	cresco6x202	cresco6x301	cresco6x303	cresco6x321	cresco6x023	cresco6x188			
891583	IMeCOFT8_nf8_cp576_tnp768_ms42240_double_lbn_r1_W15_20231130_023623	2023-12-03 09:23:28	1701591799	D	0.87032	cresco6x113	cresco6x147	cresco6x114	cresco6x157	cresco6x230	cresco6x084	cresco6x246	cresco6x221	cresco6x094	cresco6x051	cresco6x056	cresco6x214	cresco6x195	cresco6x229	cresco6x049	cresco6x134
891584	SPKFT8_nf8_cp576_tnp584_ms42240_double_lbn_r1_W15_20231130_023623	2023-12-03 09:35:02	1701592492	D	0.06710	cresco6x206	cresco6x225	cresco6x074	cresco6x018	cresco6x303	cresco6x188	cresco6x218	cresco6x321	cresco6x310	cresco6x202	cresco6x301	cresco6x023	cresco6x062			
891585	IMeCOFT0_cp576_tnp576_ms42240_single_lby_r1_W15_20231130_023623	2023-12-03 09:36:36	1701592587	D	0.32391	cresco6x332	cresco6x340	cresco6x056	cresco6x094	cresco6x229	cresco6x157	cresco6x230	cresco6x084	cresco6x221	cresco6x246	cresco6x134	cresco6x049				
891586	SPKFT0_cp576_tnp576_ms42240_single_lby_r1_W15_20231130_023623	2023-12-03 09:42:21	1701592932	D	0.04129	cresco6x044	cresco6x202	cresco6x225	cresco6x074	cresco6x018	cresco6x147	cresco6x062	cresco6x301	cresco6x188	cresco6x218	cresco6x303	cresco6x023				
891587	IMeCOFT1_nf0_cp576_tnp600_ms42240_single_lby_r1_W15_20231130_023623	2023-12-03 09:43:26	1701592997	D	0.30852	cresco6x299	cresco6x321	cresco6x206	cresco6x081	cresco6x114	cresco6x332	cresco6x134	cresco6x051	cresco6x113	cresco6x230	cresco6x056	cresco6x157	cresco6x049			
891588	SPKFT1_nf0_cp576_tnp577_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 09:48:47	1701593317	D	0.04215	cresco6x225	cresco6x074	cresco6x246	cresco6x218	cresco6x023	cresco6x147	cresco6x094	cresco6x303	cresco6x340	cresco6x221	cresco6x017	cresco6x044	cresco6x214			
891589	IMeCOFT1_nf1_cp576_tnp600_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 09:49:51	1701593382	D	0.32006	cresco6x018	cresco6x188	cresco6x062	cresco6x202	cresco6x049	cresco6x084	cresco6x206	cresco6x229	cresco6x230	cresco6x157	cresco6x056	cresco6x051	cresco6x114			
891590	SPKFT1_nf1_cp576_tnp577_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 09:55:18	1701593709	D	0.04215	cresco6x023	cresco6x246	cresco6x218	cresco6x147	cresco6x176	cresco6x095	cresco6x321	cresco6x332	cresco6x340	cresco6x074	cresco6x134	cresco6x303	cresco6x225			
891591	IMeCOFT2_nf0_cp576_tnp624_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 09:56:24	1701593774	D	0.33193	cresco6x081	cresco6x374	cresco6x094	cresco6x221	cresco6x301	cresco6x310	cresco6x214	cresco6x183	cresco6x017	cresco6x114	cresco6x062	cresco6x018	cresco6x206			
891592	SPKFT2_nf0_cp576_tnp578_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 10:01:58	1701594109	D	0.03807	cresco6x051	cresco6x340	cresco6x023	cresco6x303	cresco6x176	cresco6x299	cresco6x218	cresco6x321	cresco6x157	cresco6x095	cresco6x230	cresco6x074	cresco6x246			
891593	IMeCOFT2_nf2_cp576_tnp624_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 10:03:03	1701594173	D	0.31651	cresco6x147	cresco6x049	cresco6x202	cresco6x332	cresco6x113	cresco6x056	cresco6x188	cresco6x229	cresco6x134	cresco6x094	cresco6x214	cresco6x221	cresco6x310			
891594	SPKFT2_nf2_cp576_tnp578_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 10:55:59	1701597349	D	0.03811	cresco6x017	cresco6x202	cresco6x049	cresco6x214	cresco6x246	cresco6x095	cresco6x176	cresco6x229	cresco6x310	cresco6x051	cresco6x084	cresco6x230	cresco6x303			
891595	IMeCOFT4_nf0_cp576_tnp672_ms42240_single_lby_r1_W15_20231130_023624	2023-12-03 12:19:21	1701602351	D	0.36656	cresco6x194	cresco6x023	cresco6x051	cresco6x017	cresco6x134	cresco6x230	cresco6x202	cresco6x084	cresco6x176	cresco6x290	cresco6x126	cresco6x328	cresco6x244	cresco6x239		
891596	SPKFT4_nf0_cp576_tnp580_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:25:07	1701602697	D	0.03552	cresco6x266	cresco6x352	cresco6x306	cresco6x163	cresco6x095	cresco6x194	cresco6x230	cresco6x051	cresco6x328	cresco6x017	cresco6x084	cresco6x239	cresco6x023			
