ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   256     128     384     15840   8      2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp256_tnp384_ms15840_single_lbn_r1_W3_20231123_005031                                  
SPKft      single     8   0   256     8       264     15840   6      2   2   7920    22   N     -       1   3    SPKFT8_nf0_cp256_tnp264_ms15840_single_lbn_r1_W3_20231123_005031                                    
IMeCOft    single     8   8   256     128     384     15840   8      2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp256_tnp384_ms15840_single_lbn_r1_W3_20231123_005032                                  
SPKft      single     8   8   256     8       264     15840   6      2   2   7920    22   N     -       1   3    SPKFT8_nf8_cp256_tnp264_ms15840_single_lbn_r1_W3_20231123_005032                                    
IMeCO      double     -   -   256     0       256     15840   6      -   -   -       -    N     -       1   3    IMeCOFT0_cp256_tnp256_ms15840_double_lbn_r1_W3_20231123_005032                                      
SPK        double     -   -   256     0       256     15840   6      -   -   -       -    N     -       1   3    SPKFT0_cp256_tnp256_ms15840_double_lbn_r1_W3_20231123_005032                                        
IMeCOft    double     1   0   256     16      272     15840   6      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp256_tnp272_ms15840_double_lbn_r1_W3_20231123_005032                                  
SPKft      double     1   0   256     1       257     15840   6      2   2   7920    22   N     -       1   3    SPKFT1_nf0_cp256_tnp257_ms15840_double_lbn_r1_W3_20231123_005032                                    
IMeCOft    double     1   1   256     16      272     15840   6      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp256_tnp272_ms15840_double_lbn_r1_W3_20231123_005032                                  
SPKft      double     1   1   256     1       257     15840   6      2   2   7920    22   N     -       1   3    SPKFT1_nf1_cp256_tnp257_ms15840_double_lbn_r1_W3_20231123_005032                                    
IMeCOft    double     2   0   256     32      288     15840   6      2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp256_tnp288_ms15840_double_lbn_r1_W3_20231123_005033                                  
SPKft      double     2   0   256     2       258     15840   6      2   2   7920    22   N     -       1   3    SPKFT2_nf0_cp256_tnp258_ms15840_double_lbn_r1_W3_20231123_005033                                    
IMeCOft    double     2   2   256     32      288     15840   6      2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp256_tnp288_ms15840_double_lbn_r1_W3_20231123_005033                                  
SPKft      double     2   2   256     2       258     15840   6      2   2   7920    22   N     -       1   3    SPKFT2_nf2_cp256_tnp258_ms15840_double_lbn_r1_W3_20231123_005033                                    
IMeCOft    double     4   0   256     64      320     15840   7      2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp256_tnp320_ms15840_double_lbn_r1_W3_20231123_005033                                  
SPKft      double     4   0   256     4       260     15840   6      2   2   7920    22   N     -       1   3    SPKFT4_nf0_cp256_tnp260_ms15840_double_lbn_r1_W3_20231123_005033                                    
IMeCOft    double     4   4   256     64      320     15840   7      2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp256_tnp320_ms15840_double_lbn_r1_W3_20231123_005033                                  
SPKft      double     4   4   256     4       260     15840   6      2   2   7920    22   N     -       1   3    SPKFT4_nf4_cp256_tnp260_ms15840_double_lbn_r1_W3_20231123_005033                                    
IMeCOft    double     8   0   256     128     384     15840   8      2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp256_tnp384_ms15840_double_lbn_r1_W3_20231123_005033                                  
SPKft      double     8   0   256     8       264     15840   6      2   2   7920    22   N     -       1   3    SPKFT8_nf0_cp256_tnp264_ms15840_double_lbn_r1_W3_20231123_005034                                    
IMeCOft    double     8   8   256     128     384     15840   8      2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp256_tnp384_ms15840_double_lbn_r1_W3_20231123_005034                                  
SPKft      double     8   8   256     8       264     15840   6      2   2   7920    22   N     -       1   3    SPKFT8_nf8_cp256_tnp264_ms15840_double_lbn_r1_W3_20231123_005034                                    
IMeCO      single     -   -   256     0       256     15840   6      -   -   -       -    Y     22      1   3    IMeCOFT0_cp256_tnp256_ms15840_single_lby_r1_W3_20231123_005034                                      
SPK        single     -   -   256     0       256     15840   6      -   -   -       -    Y     22      1   3    SPKFT0_cp256_tnp256_ms15840_single_lby_r1_W3_20231123_005034                                        
IMeCOft    single     1   0   256     16      272     15840   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp256_tnp272_ms15840_single_lby_r1_W3_20231123_005034                                  
SPKft      single     1   0   256     1       257     15840   6      2   2   7920    22   Y     22      1   3    SPKFT1_nf0_cp256_tnp257_ms15840_single_lby_r1_W3_20231123_005034                                    
IMeCOft    single     1   1   256     16      272     15840   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp256_tnp272_ms15840_single_lby_r1_W3_20231123_005035                                  
SPKft      single     1   1   256     1       257     15840   6      2   2   7920    22   Y     22      1   3    SPKFT1_nf1_cp256_tnp257_ms15840_single_lby_r1_W3_20231123_005035                                    
IMeCOft    single     2   0   256     32      288     15840   6      2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp256_tnp288_ms15840_single_lby_r1_W3_20231123_005035                                  
SPKft      single     2   0   256     2       258     15840   6      2   2   7920    22   Y     22      1   3    SPKFT2_nf0_cp256_tnp258_ms15840_single_lby_r1_W3_20231123_005035                                    
IMeCOft    single     2   2   256     32      288     15840   6      2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp256_tnp288_ms15840_single_lby_r1_W3_20231123_005035                                  
SPKft      single     2   2   256     2       258     15840   6      2   2   7920    22   Y     22      1   3    SPKFT2_nf2_cp256_tnp258_ms15840_single_lby_r1_W3_20231123_005035                                    
IMeCOft    single     4   0   256     64      320     15840   7      2   2   -       -    Y     23      1   3    IMeCOFT4_nf0_cp256_tnp320_ms15840_single_lby_r1_W3_20231123_005035                                  
SPKft      single     4   0   256     4       260     15840   6      2   2   7920    22   Y     22      1   3    SPKFT4_nf0_cp256_tnp260_ms15840_single_lby_r1_W3_20231123_005035                                    
IMeCOft    single     4   4   256     64      320     15840   7      2   2   -       -    Y     23      1   3    IMeCOFT4_nf4_cp256_tnp320_ms15840_single_lby_r1_W3_20231123_005035                                  
SPKft      single     4   4   256     4       260     15840   6      2   2   7920    22   Y     22      1   3    SPKFT4_nf4_cp256_tnp260_ms15840_single_lby_r1_W3_20231123_005036                                    
IMeCOft    single     8   0   256     128     384     15840   8      2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp256_tnp384_ms15840_single_lby_r1_W3_20231123_005036                                  
SPKft      single     8   0   256     8       264     15840   6      2   2   7920    22   Y     22      1   3    SPKFT8_nf0_cp256_tnp264_ms15840_single_lby_r1_W3_20231123_005036                                    
IMeCOft    single     8   8   256     128     384     15840   8      2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp256_tnp384_ms15840_single_lby_r1_W3_20231123_005036                                  
SPKft      single     8   8   256     8       264     15840   6      2   2   7920    22   Y     22      1   3    SPKFT8_nf8_cp256_tnp264_ms15840_single_lby_r1_W3_20231123_005036                                    
IMeCO      double     -   -   256     0       256     15840   6      -   -   -       -    Y     22      1   3    IMeCOFT0_cp256_tnp256_ms15840_double_lby_r1_W3_20231123_005036                                      
SPK        double     -   -   256     0       256     15840   6      -   -   -       -    Y     22      1   3    SPKFT0_cp256_tnp256_ms15840_double_lby_r1_W3_20231123_005036                                        
IMeCOft    double     1   0   256     16      272     15840   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp256_tnp272_ms15840_double_lby_r1_W3_20231123_005036                                  
SPKft      double     1   0   256     1       257     15840   6      2   2   7920    22   Y     22      1   3    SPKFT1_nf0_cp256_tnp257_ms15840_double_lby_r1_W3_20231123_005037                                    
IMeCOft    double     1   1   256     16      272     15840   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp256_tnp272_ms15840_double_lby_r1_W3_20231123_005037                                  
SPKft      double     1   1   256     1       257     15840   6      2   2   7920    22   Y     22      1   3    SPKFT1_nf1_cp256_tnp257_ms15840_double_lby_r1_W3_20231123_005037                                    
IMeCOft    double     2   0   256     32      288     15840   6      2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp256_tnp288_ms15840_double_lby_r1_W3_20231123_005037                                  
SPKft      double     2   0   256     2       258     15840   6      2   2   7920    22   Y     22      1   3    SPKFT2_nf0_cp256_tnp258_ms15840_double_lby_r1_W3_20231123_005037                                    
IMeCOft    double     2   2   256     32      288     15840   6      2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp256_tnp288_ms15840_double_lby_r1_W3_20231123_005037                                  
SPKft      double     2   2   256     2       258     15840   6      2   2   7920    22   Y     22      1   3    SPKFT2_nf2_cp256_tnp258_ms15840_double_lby_r1_W3_20231123_005037                                    
IMeCOft    double     4   0   256     64      320     15840   7      2   2   -       -    Y     23      1   3    IMeCOFT4_nf0_cp256_tnp320_ms15840_double_lby_r1_W3_20231123_005037                                  
SPKft      double     4   0   256     4       260     15840   6      2   2   7920    22   Y     22      1   3    SPKFT4_nf0_cp256_tnp260_ms15840_double_lby_r1_W3_20231123_005038                                    
