jobid,energy_from_delta_e,energy_from_subtraction,mean_sys_power,max_sys_power,energy_equal,error_code,runtime,matrix_size,precision,balanced,rank_assignment,number_of_nodes,total_proc,algorithm,mean_sys_power_from_delta_e
882032,0.034290,0.034290,2580.769231,4670,True,0.000000,33.000000,15840.000000,double,n,f,14.000000,672.000000,IMeCO,3740.727273
882033,0.012600,0.012600,1893.181818,3470,True,-99.000000,15.000000,15840.000000,double,n,f,13.000000,580.000000,SPK,3024.000000
882034,0.040630,0.040630,2893.939394,5470,True,0.000000,34.000000,15840.000000,double,n,f,16.000000,768.000000,IMeCO,4302.000000
882035,0.014410,0.014410,1925.000000,3350,True,0.000000,17.000000,15840.000000,double,n,f,13.000000,584.000000,SPK,3051.529412
882036,0.039950,0.039950,2983.870968,5310,True,0.000000,34.000000,15840.000000,double,n,f,16.000000,768.000000,IMeCO,4230.000000
882037,0.013430,0.013430,1729.130435,3830,True,-99.000000,16.000000,15840.000000,double,n,f,13.000000,584.000000,SPK,3021.750000
882038,0.019190,0.019190,2226.206897,3860,True,0.000000,23.000000,15840.000000,single,y,f,12.000000,576.000000,IMeCO,3003.652174
882039,0.009640,0.009640,1713.684211,3280,True,0.000000,13.000000,15840.000000,single,y,f,12.000000,576.000000,SPK,2669.538462
882040,0.017090,0.017090,2102.800000,4100,True,0.000000,19.000000,15840.000000,single,y,f,13.000000,600.000000,IMeCO,3238.105263
882041,0.010670,0.010670,1612.105263,3550,True,0.000000,13.000000,15840.000000,single,y,s,13.000000,577.000000,SPK,2954.769231
882042,0.017820,0.017820,2077.777778,3860,True,0.000000,20.000000,15840.000000,single,y,f,13.000000,600.000000,IMeCO,3207.600000
882043,0.009910,0.009910,1725.000000,3030,True,-99.000000,12.000000,15840.000000,single,y,s,13.000000,577.000000,SPK,2973.000000
882044,0.016810,0.016810,2260.000000,4030,True,0.000000,19.000000,15840.000000,single,y,f,13.000000,624.000000,IMeCO,3185.052632
882045,0.010890,0.010890,1799.411765,3580,True,0.000000,13.000000,15840.000000,single,y,s,13.000000,578.000000,SPK,3015.692308
882046,0.017220,0.017220,2158.076923,3810,True,0.000000,20.000000,15840.000000,single,y,f,13.000000,624.000000,IMeCO,3099.600000
882047,0.010060,0.010060,1660.526316,3360,True,-99.000000,13.000000,15840.000000,single,y,s,13.000000,578.000000,SPK,2785.846154
882048,0.018710,0.018710,2017.600000,4600,True,0.000000,19.000000,15840.000000,single,y,f,14.000000,672.000000,IMeCO,3545.052632
882049,0.010330,0.010330,1734.210526,3600,True,0.000000,13.000000,15840.000000,single,y,s,13.000000,580.000000,SPK,2860.615385
882050,0.018080,0.018080,2148.695652,4420,True,0.000000,18.000000,15840.000000,single,y,f,14.000000,672.000000,IMeCO,3616.000000
882051,0.009680,0.009680,1702.222222,3280,True,-99.000000,13.000000,15840.000000,single,y,s,13.000000,580.000000,SPK,2680.615385
882052,0.021790,0.021790,2270.454545,4780,True,0.000000,20.000000,15840.000000,single,y,f,16.000000,768.000000,IMeCO,3922.200000
882053,0.009740,0.009740,1714.705882,3620,True,0.000000,12.000000,15840.000000,single,y,s,13.000000,584.000000,SPK,2922.000000
882054,0.021090,0.021090,2240.869565,4740,True,0.000000,19.000000,15840.000000,single,y,f,16.000000,768.000000,IMeCO,3996.000000
882055,0.009530,0.009530,1627.777778,3640,True,-99.000000,12.000000,15840.000000,single,y,s,13.000000,584.000000,SPK,2859.000000
882056,0.028690,0.028690,2435.641026,4050,True,0.000000,32.000000,15840.000000,double,y,f,12.000000,576.000000,IMeCO,3227.625000
882057,0.012170,0.012170,1947.619048,3670,True,0.000000,15.000000,15840.000000,double,y,f,12.000000,576.000000,SPK,2920.800000
882058,0.032710,0.032710,2568.974359,4200,True,0.000000,34.000000,15840.000000,double,y,f,13.000000,600.000000,IMeCO,3463.411765
882059,0.012090,0.012090,1867.500000,3790,True,0.000000,15.000000,15840.000000,double,y,s,13.000000,577.000000,SPK,2901.600000
882060,0.032490,0.032490,2470.250000,4290,True,0.000000,34.000000,15840.000000,double,y,f,13.000000,600.000000,IMeCO,3440.117647
882061,0.013460,0.013460,1881.818182,3540,True,-99.000000,16.000000,15840.000000,double,y,s,13.000000,577.000000,SPK,3028.500000
882062,0.031520,0.031520,2621.891892,4320,True,0.000000,32.000000,15840.000000,double,y,f,13.000000,624.000000,IMeCO,3546.000000
882063,0.012140,0.012140,1691.818182,3760,True,0.000000,15.000000,15840.000000,double,y,s,13.000000,578.000000,SPK,2913.600000
882064,0.031460,0.031460,2495.000000,4230,True,0.000000,32.000000,15840.000000,double,y,f,13.000000,624.000000,IMeCO,3539.250000
882065,0.011770,0.011770,1708.095238,3550,True,-99.000000,14.000000,15840.000000,double,y,s,13.000000,578.000000,SPK,3026.571429
882066,0.034760,0.034760,2453.513514,4740,True,0.000000,34.000000,15840.000000,double,y,f,14.000000,672.000000,IMeCO,3680.470588
882067,0.012820,0.012820,1859.000000,3880,True,0.000000,16.000000,15840.000000,double,y,s,13.000000,580.000000,SPK,2884.500000
882068,0.033790,0.033790,2435.555556,4660,True,0.000000,33.000000,15840.000000,double,y,f,14.000000,672.000000,IMeCO,3686.181818
882069,0.011590,0.011590,1692.000000,3780,True,-99.000000,15.000000,15840.000000,double,y,s,13.000000,580.000000,SPK,2781.600000
882070,0.038290,0.038290,2928.666667,5350,True,0.000000,32.000000,15840.000000,double,y,f,16.000000,768.000000,IMeCO,4307.625000
882071,0.011710,0.011710,1708.095238,3870,True,0.000000,14.000000,15840.000000,double,y,s,13.000000,584.000000,SPK,3011.142857
882072,0.038880,0.038880,3061.724138,5350,True,0.000000,33.000000,15840.000000,double,y,f,16.000000,768.000000,IMeCO,4241.454545
882073,0.013210,0.013210,1730.869565,3900,True,-99.000000,16.000000,15840.000000,double,y,s,13.000000,584.000000,SPK,2972.250000
884314,0.001410,0.001410,318.235294,500,True,0.000000,10.000000,5280.000000,single,n,f,2.000000,64.000000,IMeCO,507.600000
884315,0.000990,0.000990,270.714286,440,True,0.000000,8.000000,5280.000000,single,n,f,2.000000,64.000000,SPK,445.500000
884316,0.001350,0.001350,300.000000,540,True,0.000000,11.000000,5280.000000,single,n,f,2.000000,72.000000,IMeCO,441.818182
884317,0.000880,0.000880,242.142857,480,True,0.000000,8.000000,5280.000000,single,n,f,2.000000,65.000000,SPK,396.000000
884318,0.001120,0.001120,285.625000,560,True,0.000000,9.000000,5280.000000,single,n,f,2.000000,72.000000,IMeCO,448.000000
884319,0.001010,0.001010,276.000000,450,True,-99.000000,8.000000,5280.000000,single,n,f,2.000000,65.000000,SPK,454.500000
884320,0.001160,0.001160,264.705882,520,True,0.000000,10.000000,5280.000000,single,n,f,2.000000,80.000000,IMeCO,417.600000
884321,0.001030,0.001030,262.666667,480,True,0.000000,9.000000,5280.000000,single,n,f,2.000000,66.000000,SPK,412.000000
884322,0.001330,0.001330,295.294118,580,True,0.000000,10.000000,5280.000000,single,n,f,2.000000,80.000000,IMeCO,478.800000
884323,0.000900,0.000900,218.125000,450,True,-99.000000,9.000000,5280.000000,single,n,f,2.000000,66.000000,SPK,360.000000
884324,0.001310,0.001310,323.750000,700,True,0.000000,9.000000,5280.000000,single,n,f,2.000000,96.000000,IMeCO,524.000000
884325,0.000750,0.000750,230.000000,480,True,0.000000,7.000000,5280.000000,single,n,f,2.000000,68.000000,SPK,385.714286
884326,0.001270,0.001270,302.500000,620,True,0.000000,10.000000,5280.000000,single,n,f,2.000000,96.000000,IMeCO,457.200000
884327,0.000750,0.000750,210.000000,290,True,-99.000000,7.000000,5280.000000,single,n,f,2.000000,68.000000,SPK,385.714286
884328,0.002130,0.002130,477.058824,890,True,0.000000,11.000000,5280.000000,single,n,f,3.000000,128.000000,IMeCO,697.090909
884329,0.001020,0.001020,262.666667,370,True,0.000000,8.000000,5280.000000,single,n,f,2.000000,72.000000,SPK,459.000000
884330,0.002120,0.002120,460.555556,900,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,128.000000,IMeCO,763.200000
884331,0.000950,0.000950,275.714286,490,True,-99.000000,7.000000,5280.000000,single,n,f,2.000000,72.000000,SPK,488.571429
884332,0.001420,0.001420,296.111111,510,True,0.000000,13.000000,5280.000000,double,n,f,2.000000,64.000000,IMeCO,393.230769
884333,0.000980,0.000980,276.428571,490,True,0.000000,8.000000,5280.000000,double,n,f,2.000000,64.000000,SPK,441.000000
884334,0.001450,0.001450,324.705882,560,True,0.000000,11.000000,5280.000000,double,n,f,2.000000,72.000000,IMeCO,474.545455
884335,0.000830,0.000830,202.666667,500,True,0.000000,9.000000,5280.000000,double,n,f,2.000000,65.000000,SPK,332.000000
884336,0.001680,0.001680,345.000000,590,True,0.000000,13.000000,5280.000000,double,n,f,2.000000,72.000000,IMeCO,465.230769
884337,0.001050,0.001050,279.285714,440,True,-99.000000,7.000000,5280.000000,double,n,f,2.000000,65.000000,SPK,540.000000
884338,0.001520,0.001520,306.842105,600,True,0.000000,12.000000,5280.000000,double,n,f,2.000000,80.000000,IMeCO,456.000000
884339,0.001110,0.001110,292.000000,520,True,0.000000,9.000000,5280.000000,double,n,f,2.000000,66.000000,SPK,444.000000
884340,0.001730,0.001730,330.952381,630,True,0.000000,14.000000,5280.000000,double,n,f,2.000000,80.000000,IMeCO,444.857143
884341,0.001010,0.001010,238.666667,460,True,-99.000000,10.000000,5280.000000,double,n,f,2.000000,66.000000,SPK,363.600000
884342,0.001940,0.001940,347.619048,670,True,0.000000,14.000000,5280.000000,double,n,f,2.000000,96.000000,IMeCO,498.857143
884343,0.001070,0.001070,247.333333,440,True,0.000000,9.000000,5280.000000,double,n,f,2.000000,68.000000,SPK,428.000000
884344,0.002180,0.002180,390.000000,710,True,0.000000,14.000000,5280.000000,double,n,f,2.000000,96.000000,IMeCO,560.571429
884345,0.000920,0.000920,256.000000,500,True,-99.000000,8.000000,5280.000000,double,n,f,2.000000,68.000000,SPK,414.000000
884346,0.002460,0.002460,490.526316,940,True,0.000000,12.000000,5280.000000,double,n,f,3.000000,128.000000,IMeCO,738.000000
884347,0.000940,0.000940,241.333333,530,True,0.000000,9.000000,5280.000000,double,n,f,2.000000,72.000000,SPK,376.000000
884348,0.002910,0.002910,536.190476,960,True,0.000000,14.000000,5280.000000,double,n,f,3.000000,128.000000,IMeCO,748.285714
884349,0.001130,0.001130,271.176471,530,True,-99.000000,10.000000,5280.000000,double,n,f,2.000000,72.000000,SPK,406.800000
884350,0.001100,0.001100,228.888889,520,True,0.000000,11.000000,5280.000000,single,y,s,2.000000,64.000000,IMeCO,360.000000
884351,0.000880,0.000880,234.666667,400,True,0.000000,8.000000,5280.000000,single,y,s,2.000000,64.000000,SPK,396.000000
884352,0.001070,0.001070,271.875000,490,True,0.000000,10.000000,5280.000000,single,y,s,2.000000,72.000000,IMeCO,385.200000
884353,0.000840,0.000840,232.857143,410,True,0.000000,8.000000,5280.000000,single,y,s,2.000000,65.000000,SPK,378.000000
884354,0.001380,0.001380,313.529412,530,True,0.000000,10.000000,5280.000000,single,y,s,2.000000,72.000000,IMeCO,496.800000
884355,0.000820,0.000820,224.000000,480,True,-99.000000,8.000000,5280.000000,single,y,s,2.000000,65.000000,SPK,369.000000
884356,0.001170,0.001170,320.000000,580,True,0.000000,9.000000,5280.000000,single,y,s,2.000000,80.000000,IMeCO,468.000000
884357,0.000910,0.000910,248.666667,420,True,0.000000,9.000000,5280.000000,single,y,s,2.000000,66.000000,SPK,364.000000
884358,0.001070,0.001070,242.352941,550,True,0.000000,10.000000,5280.000000,single,y,s,2.000000,80.000000,IMeCO,385.200000
884359,0.000890,0.000890,243.571429,480,True,-99.000000,9.000000,5280.000000,single,y,s,2.000000,66.000000,SPK,356.000000
884360,0.001350,0.001350,302.352941,570,True,0.000000,12.000000,5280.000000,single,y,f,2.000000,96.000000,IMeCO,405.000000
884361,0.000820,0.000820,237.857143,460,True,0.000000,7.000000,5280.000000,single,y,s,2.000000,68.000000,SPK,421.714286
884362,0.001360,0.001360,298.235294,580,True,0.000000,12.000000,5280.000000,single,y,f,2.000000,96.000000,IMeCO,408.000000
884363,0.000910,0.000910,241.428571,480,True,-99.000000,9.000000,5280.000000,single,y,s,2.000000,68.000000,SPK,364.000000
884364,0.001870,0.001870,418.235294,850,True,0.000000,11.000000,5280.000000,single,y,s,3.000000,128.000000,IMeCO,612.000000
884365,0.000980,0.000980,250.000000,480,True,0.000000,8.000000,5280.000000,single,y,s,2.000000,72.000000,SPK,441.000000
884366,0.002110,0.002110,432.941176,870,True,0.000000,11.000000,5280.000000,single,y,s,3.000000,128.000000,IMeCO,690.545455
884367,0.000920,0.000920,249.285714,520,True,-99.000000,8.000000,5280.000000,single,y,s,2.000000,72.000000,SPK,414.000000
884368,0.001360,0.001360,318.235294,620,True,0.000000,10.000000,5280.000000,double,y,s,2.000000,64.000000,IMeCO,489.600000
884369,0.000980,0.000980,249.333333,410,True,0.000000,8.000000,5280.000000,double,y,s,2.000000,64.000000,SPK,441.000000
884370,0.001370,0.001370,324.375000,650,True,0.000000,9.000000,5280.000000,double,y,s,2.000000,72.000000,IMeCO,548.000000
884371,0.000890,0.000890,238.666667,440,True,0.000000,8.000000,5280.000000,double,y,s,2.000000,65.000000,SPK,400.500000
884372,0.001400,0.001400,307.647059,640,True,0.000000,11.000000,5280.000000,double,y,s,2.000000,72.000000,IMeCO,458.181818
884373,0.001040,0.001040,287.142857,410,True,-99.000000,8.000000,5280.000000,double,y,s,2.000000,65.000000,SPK,468.000000
884374,0.001470,0.001470,315.555556,640,True,0.000000,12.000000,5280.000000,double,y,s,2.000000,80.000000,IMeCO,441.000000
884375,0.000830,0.000830,250.714286,460,True,0.000000,7.000000,5280.000000,double,y,s,2.000000,66.000000,SPK,426.857143
884376,0.001520,0.001520,297.368421,680,True,0.000000,12.000000,5280.000000,double,y,s,2.000000,80.000000,IMeCO,456.000000
884377,0.000930,0.000930,259.333333,530,True,-99.000000,8.000000,5280.000000,double,y,s,2.000000,66.000000,SPK,418.500000
884378,0.001810,0.001810,350.526316,700,True,0.000000,13.000000,5280.000000,double,y,f,2.000000,96.000000,IMeCO,501.230769
884379,0.001020,0.001020,248.000000,360,True,0.000000,8.000000,5280.000000,double,y,s,2.000000,68.000000,SPK,459.000000
884380,0.001770,0.001770,341.000000,640,True,0.000000,15.000000,5280.000000,double,y,f,2.000000,96.000000,IMeCO,424.800000
884381,0.001010,0.001010,255.333333,470,True,-99.000000,9.000000,5280.000000,double,y,s,2.000000,68.000000,SPK,404.000000
884382,0.002400,0.002400,519.411765,1010,True,0.000000,11.000000,5280.000000,double,y,s,3.000000,128.000000,IMeCO,785.454545
884383,0.000930,0.000930,248.666667,420,True,0.000000,8.000000,5280.000000,double,y,s,2.000000,72.000000,SPK,418.500000
884384,0.002640,0.002640,503.684211,960,True,0.000000,13.000000,5280.000000,double,y,s,3.000000,128.000000,IMeCO,731.076923
884385,0.000970,0.000970,287.692308,480,True,-99.000000,8.000000,5280.000000,double,y,s,2.000000,72.000000,SPK,436.500000
884386,0.001830,0.001830,407.777778,770,True,0.000000,11.000000,5280.000000,single,n,f,3.000000,100.000000,IMeCO,598.909091
884387,0.001510,0.001510,375.333333,720,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,100.000000,SPK,543.600000
884388,0.001820,0.001820,415.882353,750,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,110.000000,IMeCO,655.200000
884389,0.001650,0.001650,374.117647,520,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,101.000000,SPK,594.000000
884390,0.001780,0.001780,420.588235,760,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,110.000000,IMeCO,640.800000
884391,0.001270,0.001270,357.142857,590,True,-99.000000,7.000000,5280.000000,single,n,f,3.000000,101.000000,SPK,653.142857
884392,0.001490,0.001490,388.666667,790,True,0.000000,16.000000,5280.000000,single,n,f,3.000000,120.000000,IMeCO,335.250000
884393,0.001710,0.001710,401.764706,540,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,102.000000,SPK,615.600000
884394,0.001630,0.001630,375.294118,810,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,120.000000,IMeCO,586.800000
884395,0.001350,0.001350,398.461538,560,True,-99.000000,6.000000,5280.000000,single,n,f,3.000000,102.000000,SPK,810.000000
884396,0.001980,0.001980,459.411765,810,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,140.000000,IMeCO,712.800000
884397,0.001300,0.001300,350.000000,660,True,0.000000,9.000000,5280.000000,single,n,f,3.000000,104.000000,SPK,520.000000
884398,0.001700,0.001700,413.125000,890,True,0.000000,10.000000,5280.000000,single,n,f,3.000000,140.000000,IMeCO,612.000000
884399,0.001480,0.001480,394.666667,640,True,-99.000000,8.000000,5280.000000,single,n,f,3.000000,104.000000,SPK,666.000000
884400,0.002320,0.002320,528.235294,1140,True,0.000000,10.000000,5280.000000,single,n,f,4.000000,180.000000,IMeCO,835.200000
884401,0.001380,0.001380,383.571429,670,True,0.000000,8.000000,5280.000000,single,n,f,3.000000,108.000000,SPK,621.000000
884402,0.002330,0.002330,565.625000,1200,True,0.000000,11.000000,5280.000000,single,n,f,4.000000,180.000000,IMeCO,762.545455
884403,0.001430,0.001430,387.142857,600,True,-99.000000,7.000000,5280.000000,single,n,f,3.000000,108.000000,SPK,735.428571
884404,0.001710,0.001710,444.666667,920,True,0.000000,9.000000,5280.000000,double,n,f,3.000000,100.000000,IMeCO,684.000000
884405,0.001460,0.001460,346.470588,760,True,0.000000,10.000000,5280.000000,double,n,f,3.000000,100.000000,SPK,525.600000
884406,0.002040,0.002040,454.117647,830,True,0.000000,11.000000,5280.000000,double,n,f,3.000000,110.000000,IMeCO,667.636364
884407,0.001800,0.001800,428.125000,740,True,0.000000,10.000000,5280.000000,double,n,f,3.000000,101.000000,SPK,648.000000
884408,0.002020,0.002020,427.222222,940,True,0.000000,11.000000,5280.000000,double,n,f,3.000000,110.000000,IMeCO,661.090909
884409,0.001470,0.001470,397.142857,730,True,-99.000000,8.000000,5280.000000,double,n,f,3.000000,101.000000,SPK,661.500000
884410,0.001650,0.001650,422.000000,960,True,0.000000,8.000000,5280.000000,double,n,f,3.000000,120.000000,IMeCO,742.500000
884411,0.001570,0.001570,387.500000,620,True,0.000000,10.000000,5280.000000,double,n,f,3.000000,102.000000,SPK,565.200000
884412,0.001950,0.001950,456.470588,910,True,0.000000,11.000000,5280.000000,double,n,f,3.000000,120.000000,IMeCO,638.181818
884413,0.001600,0.001600,383.750000,680,True,-99.000000,9.000000,5280.000000,double,n,f,3.000000,102.000000,SPK,640.000000
884414,0.002020,0.002020,502.500000,1070,True,0.000000,9.000000,5280.000000,double,n,f,3.000000,140.000000,IMeCO,808.000000
884415,0.001560,0.001560,368.125000,630,True,0.000000,9.000000,5280.000000,double,n,f,3.000000,104.000000,SPK,624.000000
884416,0.002010,0.002010,493.125000,1020,True,0.000000,10.000000,5280.000000,double,n,f,3.000000,140.000000,IMeCO,723.600000
884417,0.001440,0.001440,402.857143,580,True,-99.000000,7.000000,5280.000000,double,n,f,3.000000,104.000000,SPK,740.571429
884418,0.002750,0.002750,608.235294,1280,True,0.000000,10.000000,5280.000000,double,n,f,4.000000,180.000000,IMeCO,990.000000
884419,0.001450,0.001450,377.333333,670,True,0.000000,8.000000,5280.000000,double,n,f,3.000000,108.000000,SPK,652.500000
884420,0.002750,0.002750,581.111111,1270,True,0.000000,11.000000,5280.000000,double,n,f,4.000000,180.000000,IMeCO,900.000000
884421,0.001660,0.001660,416.666667,580,True,-99.000000,8.000000,5280.000000,double,n,f,3.000000,108.000000,SPK,747.000000
