jobid,jobname,start_ts,end_ts,nodes,condition_n,error_code,runtime,init_and_call_runtime,call_runtime,algorithm,fault_tolerance,fault_happened,computing_proc,total_proc,matrix_size,precision,balanced,repetition,req_whole_time,number_of_nodes,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
891492,SPKFT8_nf0_cp484_tnp492_ms42240_single_lbn_r1_W15_20231130_023611,1701452775,1701452822,48*cresco6x242:48*cresco6x028:48*cresco6x312:48*cresco6x273:48*cresco6x024:48*cresco6x336:48*cresco6x337:48*cresco6x138:48*cresco6x084:48*cresco6x333:48*cresco6x171,1,0,47,30,22,SPK,8,0,484,492,42240,single,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
891493,IMeCOFT8_nf8_cp484_tnp660_ms42240_single_lbn_r1_W15_20231130_023611,1701452851,1701453190,48*cresco6x219:48*cresco6x128:48*cresco6x142:48*cresco6x257:48*cresco6x156:48*cresco6x305:48*cresco6x164:48*cresco6x106:48*cresco6x171:48*cresco6x333:48*cresco6x337:48*cresco6x312:48*cresco6x028:48*cresco6x084,1,0,339,321,317,IMeCO,8,8,484,660,42240,single,n,1,15,14,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,0
891494,SPKFT8_nf8_cp484_tnp492_ms42240_single_lbn_r1_W15_20231130_023612,1701453213,1701453260,48*cresco6x134:48*cresco6x275:48*cresco6x213:48*cresco6x352:48*cresco6x336:48*cresco6x181:48*cresco6x031:48*cresco6x125:48*cresco6x273:48*cresco6x150:48*cresco6x117,1,-99,47,30,21,SPK,8,8,484,492,42240,single,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
891495,IMeCOFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231130_023612,1701453283,1701453966,48*cresco6x299:48*cresco6x265:48*cresco6x064:48*cresco6x138:48*cresco6x070:48*cresco6x120:48*cresco6x332:48*cresco6x333:48*cresco6x305:48*cresco6x312:48*cresco6x084,1,0,683,662,655,IMeCO,0,0,484,484,42240,double,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
891496,SPKFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231130_023612,1701453989,1701454066,48*cresco6x124:48*cresco6x134:48*cresco6x150:48*cresco6x156:48*cresco6x023:48*cresco6x352:48*cresco6x080:48*cresco6x081:48*cresco6x089:48*cresco6x241:48*cresco6x257,1,0,88,52,37,SPK,0,0,484,484,42240,double,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
891497,IMeCOFT1_nf0_cp484_tnp506_ms42240_double_lbn_r1_W15_20231130_023612,1701454090,1701454778,48*cresco6x100:48*cresco6x133:48*cresco6x326:48*cresco6x031:48*cresco6x033:48*cresco6x042:48*cresco6x211:48*cresco6x065:48*cresco6x273:48*cresco6x275:48*cresco6x330,1,0,688,668,661,IMeCO,1,0,484,506,42240,double,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
891498,SPKFT1_nf0_cp484_tnp485_ms42240_double_lbn_r1_W15_20231130_023612,1701462930,1701463005,48*cresco6x082:48*cresco6x300:48*cresco6x191:48*cresco6x361:48*cresco6x141:48*cresco6x097:48*cresco6x151:48*cresco6x149:48*cresco6x209:48*cresco6x233:48*cresco6x116,1,0,75,53,38,SPK,1,0,484,485,42240,double,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
891499,IMeCOFT1_nf1_cp484_tnp506_ms42240_double_lbn_r1_W15_20231130_023612,1701466854,1701467535,48*cresco6x307:48*cresco6x015:48*cresco6x226:48*cresco6x081:48*cresco6x084:48*cresco6x128:48*cresco6x120:48*cresco6x134:48*cresco6x219:48*cresco6x299:48*cresco6x332,1,0,681,661,654,IMeCO,1,1,484,506,42240,double,n,1,15,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
887067,IMeCOFT1_nf0_cp256_tnp272_ms26400_single_lby_r1_W7_20231126_083022,1701039532,1701039672,48*cresco6x111:48*cresco6x123:48*cresco6x174:48*cresco6x139:48*cresco6x276:48*cresco6x135,1,0,140,129,128,IMeCO,1,0,256,272,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887068,SPKFT1_nf0_cp256_tnp257_ms26400_single_lby_r1_W7_20231126_083022,1701039694,1701039717,48*cresco6x122:48*cresco6x198:48*cresco6x140:48*cresco6x119:48*cresco6x211:48*cresco6x074,1,0,23,13,10,SPK,1,0,256,257,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887069,IMeCOFT1_nf1_cp256_tnp272_ms26400_single_lby_r1_W7_20231126_083022,1701039738,1701039883,48*cresco6x340:48*cresco6x306:48*cresco6x216:48*cresco6x135:48*cresco6x139:48*cresco6x276,1,0,145,135,134,IMeCO,1,1,256,272,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887070,SPKFT1_nf1_cp256_tnp257_ms26400_single_lby_r1_W7_20231126_083022,1701043286,1701043310,48*cresco6x098:48*cresco6x071:48*cresco6x195:48*cresco6x009:48*cresco6x058:48*cresco6x213,1,-99,24,13,10,SPK,1,1,256,257,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887071,IMeCOFT2_nf0_cp256_tnp288_ms26400_single_lby_r1_W7_20231126_083022,1701046255,1701046408,48*cresco6x088:48*cresco6x256:48*cresco6x055:48*cresco6x349:48*cresco6x199:48*cresco6x313,1,0,153,141,140,IMeCO,2,0,256,288,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887072,SPKFT2_nf0_cp256_tnp258_ms26400_single_lby_r1_W7_20231126_083023,1701046936,1701046961,48*cresco6x256:48*cresco6x199:48*cresco6x349:48*cresco6x055:48*cresco6x088:48*cresco6x128,1,0,25,14,10,SPK,2,0,256,258,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887073,IMeCOFT2_nf2_cp256_tnp288_ms26400_single_lby_r1_W7_20231126_083023,1701046982,1701047138,48*cresco6x333:48*cresco6x349:48*cresco6x055:48*cresco6x199:48*cresco6x128:48*cresco6x256,1,0,156,144,142,IMeCO,2,2,256,288,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887074,SPKFT2_nf2_cp256_tnp258_ms26400_single_lby_r1_W7_20231126_083023,1701047158,1701047183,48*cresco6x048:48*cresco6x117:48*cresco6x088:48*cresco6x256:48*cresco6x333:48*cresco6x349,1,-99,25,14,11,SPK,2,2,256,258,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887075,IMeCOFT4_nf0_cp256_tnp320_ms26400_single_lby_r1_W7_20231126_083023,1701047208,1701047367,48*cresco6x128:48*cresco6x349:48*cresco6x117:48*cresco6x088:48*cresco6x256:48*cresco6x048:48*cresco6x333,1,0,159,148,146,IMeCO,4,0,256,320,26400,single,y,1,7,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
887076,SPKFT4_nf0_cp256_tnp260_ms26400_single_lby_r1_W7_20231126_083023,1701047389,1701047414,48*cresco6x117:48*cresco6x048:48*cresco6x333:48*cresco6x349:48*cresco6x128:48*cresco6x088,1,0,25,14,11,SPK,4,0,256,260,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887077,IMeCOFT4_nf4_cp256_tnp320_ms26400_single_lby_r1_W7_20231126_083023,1701047454,1701047609,48*cresco6x055:48*cresco6x199:48*cresco6x256:48*cresco6x117:48*cresco6x088:48*cresco6x048:48*cresco6x333,1,0,155,143,141,IMeCO,4,4,256,320,26400,single,y,1,7,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
887078,SPKFT4_nf4_cp256_tnp260_ms26400_single_lby_r1_W7_20231126_083023,1701047635,1701047659,48*cresco6x340:48*cresco6x318:48*cresco6x117:48*cresco6x048:48*cresco6x256:48*cresco6x055,1,-99,24,13,10,SPK,4,4,256,260,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887079,IMeCOFT8_nf0_cp256_tnp384_ms26400_single_lby_r1_W7_20231126_083023,1701047684,1701047841,48*cresco6x333:48*cresco6x199:48*cresco6x088:48*cresco6x340:48*cresco6x055:48*cresco6x256:48*cresco6x117:48*cresco6x048,1,0,157,147,145,IMeCO,8,0,256,384,26400,single,y,1,7,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
887080,SPKFT8_nf0_cp256_tnp264_ms26400_single_lby_r1_W7_20231126_083024,1701047865,1701047889,48*cresco6x340:48*cresco6x256:48*cresco6x048:48*cresco6x117:48*cresco6x088:48*cresco6x055,1,0,24,13,10,SPK,8,0,256,264,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887081,IMeCOFT8_nf8_cp256_tnp384_ms26400_single_lby_r1_W7_20231126_083024,1701047910,1701048067,48*cresco6x199:48*cresco6x333:48*cresco6x117:48*cresco6x256:48*cresco6x048:48*cresco6x055:48*cresco6x088:48*cresco6x340,1,0,157,145,143,IMeCO,8,8,256,384,26400,single,y,1,7,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
887082,SPKFT8_nf8_cp256_tnp264_ms26400_single_lby_r1_W7_20231126_083024,1701048091,1701048113,48*cresco6x055:48*cresco6x256:48*cresco6x199:48*cresco6x088:48*cresco6x117:48*cresco6x048,1,-99,22,14,10,SPK,8,8,256,264,26400,single,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887083,IMeCOFT0_cp256_tnp256_ms26400_double_lby_r1_W7_20231126_083024,1701048136,1701048411,48*cresco6x199:48*cresco6x117:48*cresco6x256:48*cresco6x088:48*cresco6x055:48*cresco6x048,1,0,275,263,260,IMeCO,0,0,256,256,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887084,SPKFT0_cp256_tnp256_ms26400_double_lby_r1_W7_20231126_083024,1701048432,1701048466,48*cresco6x048:48*cresco6x088:48*cresco6x055:48*cresco6x199:48*cresco6x256:48*cresco6x117,1,0,34,22,16,SPK,0,0,256,256,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887085,IMeCOFT1_nf0_cp256_tnp272_ms26400_double_lby_r1_W7_20231126_083024,1701048487,1701048774,48*cresco6x256:48*cresco6x199:48*cresco6x117:48*cresco6x055:48*cresco6x088:48*cresco6x048,1,0,287,275,272,IMeCO,1,0,256,272,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887086,SPKFT1_nf0_cp256_tnp257_ms26400_double_lby_r1_W7_20231126_083024,1701048796,1701048831,48*cresco6x048:48*cresco6x055:48*cresco6x088:48*cresco6x199:48*cresco6x117:48*cresco6x256,1,0,35,23,18,SPK,1,0,256,257,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887087,IMeCOFT1_nf1_cp256_tnp272_ms26400_double_lby_r1_W7_20231126_083024,1701048852,1701049136,48*cresco6x199:48*cresco6x256:48*cresco6x055:48*cresco6x088:48*cresco6x117:48*cresco6x048,1,0,284,274,272,IMeCO,1,1,256,272,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887088,SPKFT1_nf1_cp256_tnp257_ms26400_double_lby_r1_W7_20231126_083025,1701049163,1701049200,48*cresco6x333:48*cresco6x340:48*cresco6x328:48*cresco6x312:48*cresco6x126:48*cresco6x117,1,-99,36,23,17,SPK,1,1,256,257,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887089,IMeCOFT2_nf0_cp256_tnp288_ms26400_double_lby_r1_W7_20231126_083025,1701049223,1701049612,48*cresco6x048:48*cresco6x256:48*cresco6x055:48*cresco6x088:48*cresco6x199:48*cresco6x117,1,0,389,378,375,IMeCO,2,0,256,288,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887090,SPKFT2_nf0_cp256_tnp258_ms26400_double_lby_r1_W7_20231126_083025,1701049640,1701049678,48*cresco6x214:48*cresco6x128:48*cresco6x263:48*cresco6x349:48*cresco6x213:48*cresco6x071,1,0,38,23,17,SPK,2,0,256,258,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887091,IMeCOFT2_nf2_cp256_tnp288_ms26400_double_lby_r1_W7_20231126_083025,1701049694,1701050006,48*cresco6x055:48*cresco6x088:48*cresco6x117:48*cresco6x256:48*cresco6x048:48*cresco6x199,1,0,312,299,296,IMeCO,2,2,256,288,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887092,SPKFT2_nf2_cp256_tnp258_ms26400_double_lby_r1_W7_20231126_083025,1701050030,1701050065,48*cresco6x098:48*cresco6x349:48*cresco6x009:48*cresco6x128:48*cresco6x213:48*cresco6x214,1,-99,35,23,17,SPK,2,2,256,258,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887093,IMeCOFT4_nf0_cp256_tnp320_ms26400_double_lby_r1_W7_20231126_083025,1701050091,1701050390,48*cresco6x263:48*cresco6x071:48*cresco6x055:48*cresco6x256:48*cresco6x048:48*cresco6x088:48*cresco6x199,1,0,299,286,283,IMeCO,4,0,256,320,26400,double,y,1,7,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
887094,SPKFT4_nf0_cp256_tnp260_ms26400_double_lby_r1_W7_20231126_083025,1701050415,1701050452,48*cresco6x349:48*cresco6x213:48*cresco6x214:48*cresco6x009:48*cresco6x128:48*cresco6x117,1,0,37,23,17,SPK,4,0,256,260,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887095,IMeCOFT4_nf4_cp256_tnp320_ms26400_double_lby_r1_W7_20231126_083025,1701050475,1701050774,48*cresco6x098:48*cresco6x256:48*cresco6x088:48*cresco6x199:48*cresco6x048:48*cresco6x071:48*cresco6x055,1,0,299,287,284,IMeCO,4,4,256,320,26400,double,y,1,7,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
887096,SPKFT4_nf4_cp256_tnp260_ms26400_double_lby_r1_W7_20231126_083026,1701050796,1701050831,48*cresco6x117:48*cresco6x128:48*cresco6x213:48*cresco6x263:48*cresco6x214:48*cresco6x328,1,-99,35,23,17,SPK,4,4,256,260,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887097,IMeCOFT8_nf0_cp256_tnp384_ms26400_double_lby_r1_W7_20231126_083026,1701050856,1701051210,48*cresco6x349:48*cresco6x055:48*cresco6x071:48*cresco6x098:48*cresco6x088:48*cresco6x256:48*cresco6x048:48*cresco6x199,1,0,354,341,338,IMeCO,8,0,256,384,26400,double,y,1,7,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
887098,SPKFT8_nf0_cp256_tnp264_ms26400_double_lby_r1_W7_20231126_083026,1701051237,1701051270,48*cresco6x117:48*cresco6x263:48*cresco6x128:48*cresco6x213:48*cresco6x214:48*cresco6x328,1,0,33,23,17,SPK,8,0,256,264,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887099,IMeCOFT8_nf8_cp256_tnp384_ms26400_double_lby_r1_W7_20231126_083026,1701051292,1701051654,48*cresco6x349:48*cresco6x098:48*cresco6x048:48*cresco6x071:48*cresco6x256:48*cresco6x055:48*cresco6x088:48*cresco6x199,1,0,362,349,346,IMeCO,8,8,256,384,26400,double,y,1,7,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
887100,SPKFT8_nf8_cp256_tnp264_ms26400_double_lby_r1_W7_20231126_083026,1701051681,1701051722,48*cresco6x126:48*cresco6x340:48*cresco6x223:48*cresco6x312:48*cresco6x333:48*cresco6x188,1,-99,41,23,18,SPK,8,8,256,264,26400,double,y,1,7,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
887101,IMeCOFT0_cp400_tnp400_ms21120_single_lbn_r1_W7_20231126_083026,1701051747,1701051804,48*cresco6x256:48*cresco6x048:48*cresco6x055:48*cresco6x098:48*cresco6x071:48*cresco6x088:48*cresco6x349:48*cresco6x199:48*cresco6x313,1,0,57,47,47,IMeCO,0,0,400,400,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887102,SPKFT0_cp400_tnp400_ms21120_single_lbn_r1_W7_20231126_083026,1701051828,1701051847,48*cresco6x352:48*cresco6x012:48*cresco6x126:48*cresco6x067:48*cresco6x312:48*cresco6x223:48*cresco6x188:48*cresco6x333:48*cresco6x340,1,0,19,6,4,SPK,0,0,400,400,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887103,IMeCOFT1_nf0_cp400_tnp420_ms21120_single_lbn_r1_W7_20231126_083026,1701051872,1701051928,48*cresco6x313:48*cresco6x071:48*cresco6x048:48*cresco6x256:48*cresco6x098:48*cresco6x055:48*cresco6x088:48*cresco6x349:48*cresco6x199,1,0,56,46,45,IMeCO,1,0,400,420,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887104,SPKFT1_nf0_cp400_tnp401_ms21120_single_lbn_r1_W7_20231126_083027,1701051952,1701051970,48*cresco6x223:48*cresco6x188:48*cresco6x012:48*cresco6x352:48*cresco6x126:48*cresco6x312:48*cresco6x333:48*cresco6x067:48*cresco6x009,1,0,18,7,5,SPK,1,0,400,401,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887105,IMeCOFT1_nf1_cp400_tnp420_ms21120_single_lbn_r1_W7_20231126_083027,1701051997,1701052054,48*cresco6x349:48*cresco6x088:48*cresco6x055:48*cresco6x098:48*cresco6x256:48*cresco6x071:48*cresco6x048:48*cresco6x333:48*cresco6x012,1,0,57,45,44,IMeCO,1,1,400,420,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887106,SPKFT1_nf1_cp400_tnp401_ms21120_single_lbn_r1_W7_20231126_083027,1701052072,1701052093,48*cresco6x313:48*cresco6x199:48*cresco6x223:48*cresco6x352:48*cresco6x067:48*cresco6x093:48*cresco6x206:48*cresco6x039:48*cresco6x110,1,-99,21,11,9,SPK,1,1,400,401,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887107,IMeCOFT2_nf0_cp400_tnp440_ms21120_single_lbn_r1_W7_20231126_083027,1701052117,1701052170,48*cresco6x098:48*cresco6x055:48*cresco6x071:48*cresco6x012:48*cresco6x048:48*cresco6x256:48*cresco6x333:48*cresco6x110:48*cresco6x199:48*cresco6x223,1,0,53,42,41,IMeCO,2,0,400,440,21120,single,n,1,7,10,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
887108,SPKFT2_nf0_cp400_tnp402_ms21120_single_lbn_r1_W7_20231126_083027,1701052187,1701052204,48*cresco6x088:48*cresco6x349:48*cresco6x352:48*cresco6x067:48*cresco6x313:48*cresco6x206:48*cresco6x093:48*cresco6x039:48*cresco6x223,1,0,17,7,5,SPK,2,0,400,402,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887109,IMeCOFT2_nf2_cp400_tnp440_ms21120_single_lbn_r1_W7_20231126_083027,1701052222,1701052274,48*cresco6x223:48*cresco6x256:48*cresco6x071:48*cresco6x055:48*cresco6x048:48*cresco6x110:48*cresco6x098:48*cresco6x313:48*cresco6x012:48*cresco6x333,1,0,52,42,41,IMeCO,2,2,400,440,21120,single,n,1,7,10,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
887110,SPKFT2_nf2_cp400_tnp402_ms21120_single_lbn_r1_W7_20231126_083027,1701052297,1701052314,48*cresco6x199:48*cresco6x352:48*cresco6x349:48*cresco6x067:48*cresco6x088:48*cresco6x206:48*cresco6x039:48*cresco6x093:48*cresco6x333,1,-99,17,6,4,SPK,2,2,400,402,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887111,IMeCOFT4_nf0_cp400_tnp480_ms21120_single_lbn_r1_W7_20231126_083027,1701052337,1701052392,48*cresco6x055:48*cresco6x110:48*cresco6x256:48*cresco6x071:48*cresco6x048:48*cresco6x098:48*cresco6x012:48*cresco6x333:48*cresco6x067:48*cresco6x088,1,0,55,43,42,IMeCO,4,0,400,480,21120,single,n,1,7,10,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
887112,SPKFT4_nf0_cp400_tnp404_ms21120_single_lbn_r1_W7_20231126_083028,1701052412,1701052428,48*cresco6x223:48*cresco6x313:48*cresco6x039:48*cresco6x093:48*cresco6x352:48*cresco6x349:48*cresco6x199:48*cresco6x206:48*cresco6x333,1,0,28,7,5,SPK,4,0,400,404,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887113,IMeCOFT4_nf4_cp400_tnp480_ms21120_single_lbn_r1_W7_20231126_083028,1701052491,1701052552,48*cresco6x098:48*cresco6x110:48*cresco6x048:48*cresco6x256:48*cresco6x088:48*cresco6x012:48*cresco6x067:48*cresco6x071:48*cresco6x055:48*cresco6x333,1,0,61,50,50,IMeCO,4,4,400,480,21120,single,n,1,7,10,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
887114,SPKFT4_nf4_cp400_tnp404_ms21120_single_lbn_r1_W7_20231126_083028,1701052577,1701052594,48*cresco6x349:48*cresco6x039:48*cresco6x199:48*cresco6x313:48*cresco6x223:48*cresco6x093:48*cresco6x352:48*cresco6x206:48*cresco6x333,1,-99,17,7,5,SPK,4,4,400,404,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887115,IMeCOFT8_nf0_cp400_tnp560_ms21120_single_lbn_r1_W7_20231126_083028,1701052616,1701052676,48*cresco6x098:48*cresco6x088:48*cresco6x071:48*cresco6x048:48*cresco6x067:48*cresco6x012:48*cresco6x256:48*cresco6x055:48*cresco6x313:48*cresco6x110:48*cresco6x199:48*cresco6x223,1,0,60,48,47,IMeCO,8,0,400,560,21120,single,n,1,7,12,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0
887116,SPKFT8_nf0_cp400_tnp408_ms21120_single_lbn_r1_W7_20231126_083028,1701052702,1701052719,48*cresco6x333:48*cresco6x349:48*cresco6x093:48*cresco6x039:48*cresco6x206:48*cresco6x352:48*cresco6x098:48*cresco6x110:48*cresco6x055,1,0,17,6,4,SPK,8,0,400,408,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887117,IMeCOFT8_nf8_cp400_tnp560_ms21120_single_lbn_r1_W7_20231126_083028,1701052742,1701052798,48*cresco6x199:48*cresco6x071:48*cresco6x048:48*cresco6x088:48*cresco6x012:48*cresco6x067:48*cresco6x256:48*cresco6x055:48*cresco6x352:48*cresco6x333:48*cresco6x039:48*cresco6x206,1,0,56,45,44,IMeCO,8,8,400,560,21120,single,n,1,7,12,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0
887118,SPKFT8_nf8_cp400_tnp408_ms21120_single_lbn_r1_W7_20231126_083028,1701052817,1701052833,48*cresco6x223:48*cresco6x313:48*cresco6x093:48*cresco6x349:48*cresco6x098:48*cresco6x110:48*cresco6x206:48*cresco6x067:48*cresco6x071,1,-99,16,7,5,SPK,8,8,400,408,21120,single,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887119,IMeCOFT0_cp400_tnp400_ms21120_double_lbn_r1_W7_20231126_083028,1701052857,1701052988,48*cresco6x048:48*cresco6x012:48*cresco6x256:48*cresco6x088:48*cresco6x199:48*cresco6x039:48*cresco6x333:48*cresco6x223:48*cresco6x313,1,0,131,119,117,IMeCO,0,0,400,400,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887120,SPKFT0_cp400_tnp400_ms21120_double_lbn_r1_W7_20231126_083029,1701053012,1701053035,48*cresco6x352:48*cresco6x098:48*cresco6x093:48*cresco6x071:48*cresco6x206:48*cresco6x110:48*cresco6x067:48*cresco6x349:48*cresco6x055,1,0,23,11,7,SPK,0,0,400,400,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887121,IMeCOFT1_nf0_cp400_tnp420_ms21120_double_lbn_r1_W7_20231126_083029,1701053058,1701053192,48*cresco6x048:48*cresco6x012:48*cresco6x088:48*cresco6x333:48*cresco6x039:48*cresco6x223:48*cresco6x199:48*cresco6x055:48*cresco6x349,1,0,134,121,119,IMeCO,1,0,400,420,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887122,SPKFT1_nf0_cp400_tnp401_ms21120_double_lbn_r1_W7_20231126_083029,1701053214,1701053237,48*cresco6x256:48*cresco6x110:48*cresco6x098:48*cresco6x352:48*cresco6x071:48*cresco6x067:48*cresco6x093:48*cresco6x206:48*cresco6x340,1,0,23,10,7,SPK,1,0,400,401,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887123,IMeCOFT1_nf1_cp400_tnp420_ms21120_double_lbn_r1_W7_20231126_083029,1701053259,1701053378,48*cresco6x199:48*cresco6x223:48*cresco6x349:48*cresco6x039:48*cresco6x048:48*cresco6x055:48*cresco6x088:48*cresco6x340:48*cresco6x206,1,0,119,106,104,IMeCO,1,1,400,420,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887124,SPKFT1_nf1_cp400_tnp401_ms21120_double_lbn_r1_W7_20231126_083029,1701053404,1701053427,48*cresco6x110:48*cresco6x098:48*cresco6x352:48*cresco6x067:48*cresco6x071:48*cresco6x093:48*cresco6x333:48*cresco6x256:48*cresco6x012,1,-99,23,11,7,SPK,1,1,400,401,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887125,IMeCOFT2_nf0_cp400_tnp440_ms21120_double_lbn_r1_W7_20231126_083029,1701053449,1701053555,48*cresco6x055:48*cresco6x088:48*cresco6x340:48*cresco6x206:48*cresco6x039:48*cresco6x199:48*cresco6x223:48*cresco6x012:48*cresco6x333:48*cresco6x093,1,0,106,93,91,IMeCO,2,0,400,440,21120,double,n,1,7,10,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
887126,SPKFT2_nf0_cp400_tnp402_ms21120_double_lbn_r1_W7_20231126_083029,1701053586,1701053607,48*cresco6x352:48*cresco6x256:48*cresco6x071:48*cresco6x214:48*cresco6x067:48*cresco6x048:48*cresco6x328:48*cresco6x349:48*cresco6x093,1,0,21,11,7,SPK,2,0,400,402,21120,double,n,1,7,9,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0
887127,IMeCOFT2_nf2_cp400_tnp440_ms21120_double_lbn_r1_W7_20231126_083029,1701053631,1701053737,48*cresco6x088:48*cresco6x012:48*cresco6x055:48*cresco6x333:48*cresco6x039:48*cresco6x206:48*cresco6x223:48*cresco6x340:48*cresco6x199:48*cresco6x093,1,0,106,94,92,IMeCO,2,2,400,440,21120,double,n,1,7,10,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
